Job_ID,Bank_Name,Job_Title,Cluster_Name,The_amount_of_word_count
9176,Bank Of America,gwim-operations-representative,trade,26,Fintech
9177,Bank Of America,home-equity-sales-and-service-specialist-lending-officer-chandler-az,Payments ,18,Fintech
9178,Bank Of America,centralized-sales-lending-officer--chandler-az,Payments ,41,Fintech
9179,Bank Of America,fraud-client-services-representative,Non-FinTech,12,Nonfintech
9180,Bank Of America,relationship-banker-chicago-il-6665-n-northwest-hwy-edison-park-bc,Payments ,41,Fintech
9181,Bank Of America,financial-center-manager-carpentersville-il-2190-randall-rd,Blockchain,29,Fintech
9182,Bank Of America,relationship-banker-mundelein-il-3210-w-il-route-60,Payments ,41,Fintech
9183,Bank Of America,relationship-manager-schaumburg-il-800-e-higgins-rd,Blockchain,32,Fintech
9184,Bank Of America,relationship-manager-crystal-lake-il-99-northwest-hwy,Blockchain,32,Fintech
9185,Bank Of America,financial-center-manager-51st-ave-and-baseline-financial-center-laveen-az,Blockchain,29,Fintech
9186,Bank Of America,relationship-manager-denton-tx,Blockchain,32,Fintech
9187,Bank Of America,executive-assistant-operational-excellence,Non-FinTech,11,Nonfintech
9188,Bank Of America,process-improvement-specialist-sr-testing-specialist,Blockchain,46,Fintech
9189,Bank Of America,ohio-relationship-manager-loveland-oh,Blockchain,32,Fintech
9190,Bank Of America,ohio-relationship-manager-loveland-oh,Blockchain,32,Fintech
9191,Bank Of America,merrill-edge-financial-solutions-advisor-development-program--crofton-station-financial-center-crofton-md,trade,33,Fintech
9192,Bank Of America,sr-business-information-security-officer,Non-FinTech,0,Nonfintech
9193,Bank Of America,relationship-manager-bilingual-polish-required-norridge-il,Blockchain,33,Fintech
9194,Bank Of America,client-service-representative,Payments ,27,Fintech
9195,Bank Of America,relationship-manager-bilingual-spanish-required-west-humboldt-park-fc-chicago-il,Blockchain,33,Fintech
9196,Bank Of America,sr-application-developer-enterprise-credit-risk-reporting--charlotte-nc,Non-FinTech,5,Nonfintech
9197,Bank Of America,relationship-banker-ashland-and-adams-fc-bilingual-spanish-required,Payments ,62,Fintech
9198,Bank Of America,consultant-ii--system-engineer,Big Data,70,Fintech
9199,Bank Of America,small-business-banker-hasbrouck-heights,trade,29,Fintech
9200,Bank Of America,client-associate-fp-jenkintown-pa,trade,16,Fintech
9201,Bank Of America,relationship-manager-patchogue-and-riverhead-areas,Blockchain,32,Fintech
9202,Bank Of America,financial-center-lending-officer-%e2%80%93-greater-dc,Payments ,47,Fintech
9203,Bank Of America,commercial-credit-lending-officer-i,Non-FinTech,5,Nonfintech
9204,Bank Of America,relationship-manager-retail-banking-mccormick-ranch-financial-center-scottsdale-az,Blockchain,32,Fintech
9205,Bank Of America,client-service-representative,Big Data,20,Fintech
9206,Bank Of America,relationship-manager-retail-banking-scottsdale-area,Blockchain,32,Fintech
9207,Bank Of America,sr-financial-analyst--business-support,Non-FinTech,4,Nonfintech
9208,Bank Of America,senior-procurement-specialist,Non-FinTech,0,Nonfintech
9209,Bank Of America,merrill-edge-financial-solutions-advisor-development-program-%e2%80%93-west-sunrise-financial-center-plantation-fl,trade,33,Fintech
9210,Bank Of America,financial-services-representative,Non-FinTech,4,Nonfintech
9211,Bank Of America,merrill-lynch-financial-advisor-development-program-career-night-2-7-2019--white-plains-ny,trade,24,Fintech
9212,Bank Of America,investment-analyst,Non-FinTech,9,Nonfintech
9213,Bank Of America,investment-analyst,Non-FinTech,2,Nonfintech
9214,Bank Of America,consumer-banking-market-leader--east-bay-area,Lending ,24,Fintech
9215,Bank Of America,relationship-account-officer-practice-solutions,Non-FinTech,3,Nonfintech
9216,Bank Of America,small-business-banker-lawrence,trade,29,Fintech
9217,Bank Of America,client-associate,trade,20,Fintech
9218,Bank Of America,seasonal-ca,trade,16,Fintech
9219,Bank Of America,merrill-edge-financial-solutions-advisor-development-program-buena-vista-financial-center--ca,trade,33,Fintech
9220,Bank Of America,production-services-analyst,Planning,52,Fintech
9221,Bank Of America,sr-finance-analyst--business-support,Blockchain,18,Fintech
9222,Bank Of America,relationship-manager-hyattsville-area-md-spanish-required,Blockchain,32,Fintech
9223,Bank Of America,client-service-representative,Payments ,27,Fintech
9224,Bank Of America,tech-lead-mainframe,Non-FinTech,10,Nonfintech
9225,Bank Of America,client-service-representative,Payments ,27,Fintech
9226,Bank Of America,third-party-risk-management-analyst,trade,28,Fintech
9227,Bank Of America,mainframe-server-engineer,Non-FinTech,9,Nonfintech
9228,Bank Of America,mainframe-system-engineer,Non-FinTech,8,Nonfintech
9229,Bank Of America,wealth-management-lending-officer-%e2%80%93-chicago-north,Payments ,47,Fintech
9230,Bank Of America,sr-lending-officer-%e2%80%93-chicago-north,Payments ,49,Fintech
9231,Bank Of America,financial-center-lending-consultant-%e2%80%93-chicago-north,Non-FinTech,6,Nonfintech
9232,Bank Of America,financial-center-lending-officer-%e2%80%93-chicago-north,Payments ,47,Fintech
9233,Bank Of America,advisor-development-program--relationship-manager-role-rodgers-forge-financial-center-baltimore-md,Planning,16,Fintech
9234,Bank Of America,client-service-representative,Big Data,20,Fintech
9235,Bank Of America,senior-tax-analyst,Non-FinTech,0,Nonfintech
9236,Bank Of America,relationship-manager-peabody-ma-area,Blockchain,32,Fintech
9237,Bank Of America,client-services-representative-ii,Big Data,40,Fintech
9238,Bank Of America,relationship-banker-santa-fe-nm-101-paseo-de-peralta,Payments ,41,Fintech
9239,Bank Of America,private-client-manager-ii-greenwich-ct,trade,18,Fintech
9240,Bank Of America,premium-elite-relationship-manager-series-7-required,Lending ,16,Fintech
9241,Bank Of America,advisor-development-program--relationship-manager-columbia-harpers-choice-financial-center-columbia-md,Planning,16,Fintech
9242,Bank Of America,advisor-development-program--relationship-manager-saint-johns-plaza-financial-center--ellicott-city-md,Planning,16,Fintech
9243,Bank Of America,advisor-development-program--relationship-manager-reisterstown-financial-center--reisterstown-md,Planning,16,Fintech
9244,Bank Of America,advisor-development-program--relationship-manager-greenspring-financial-center-baltimore-md,Planning,16,Fintech
9245,Bank Of America,advisor-development-program-relationship-manager-dobbin-station-financial-center--columbia-md,Planning,16,Fintech
9246,Bank Of America,it-risk-and-controls-specialist,Non-FinTech,4,Nonfintech
9247,Bank Of America,private-client-advisor-ii,trade,31,Fintech
9248,Bank Of America,model-documentation-and-validation-analyst,Blockchain,17,Fintech
9249,Bank Of America,production-services-lead--informatica-unix,Big Data,60,Fintech
9250,Bank Of America,net-developer-global-treasury-services-technology,Non-FinTech,7,Nonfintech
9251,Bank Of America,client-associate,trade,21,Fintech
9252,Bank Of America,application-manager-global-treasury-services-technology,Blockchain,17,Fintech
9253,Bank Of America,application-manager-global-treasury-services-technology,Blockchain,17,Fintech
9254,Bank Of America,client-service-representative,Payments ,27,Fintech
9255,Bank Of America,application-developer,Non-FinTech,4,Nonfintech
9256,Bank Of America,sr-quantitative-finance-analyst-machine-learning,trade,20,Fintech
9257,Bank Of America,portfolio-manager-associate-hartford-ct,trade,24,Fintech
9258,Bank Of America,release-train-engineer,Non-FinTech,5,Nonfintech
9259,Bank Of America,enterprise-retail-sales-manager-vancouver-wa,Non-FinTech,13,Nonfintech
9260,Bank Of America,advisor-development-program--relationship-manager-role-bolsa-magnolia-financial-center--bilingual-vietnamese-required--westminster-ca,Planning,17,Fintech
9261,Bank Of America,trust-officer-i,trade,74,Fintech
9262,Bank Of America,merrill-edge-financial-solutions-advisor-development-program--chinatown-financial-center-ma,trade,33,Fintech
9263,Bank Of America,advisor-development-program--relationship-manager-woodbridge-financial-center--irvine-ca,Planning,17,Fintech
9264,Bank Of America,gwim-operations-representative,trade,25,Fintech
9265,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9266,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9267,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9268,Bank Of America,baltimore-west--relationship-manager--reisterstown-area--md,Blockchain,32,Fintech
9269,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9270,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9271,Bank Of America,baltimore-west--relationship-manager-greenspring-md-area--,Blockchain,32,Fintech
9272,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9273,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9274,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9275,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9276,Bank Of America,merrill-edge-financial-solutions-advisor-development-program-sugarland-tx-area,trade,33,Fintech
9277,Bank Of America,merrill-lynch-financial-advisor-development-program,trade,24,Fintech
9278,Bank Of America,financial-center-ops-manager-johnston-financial-center-johnston-ri,Blockchain,35,Fintech
9279,Bank Of America,commercial-credit-underwriter-ii,Non-FinTech,11,Nonfintech
9280,Bank Of America,trading-support--consultant,Non-FinTech,2,Nonfintech
9281,Bank Of America,client-reporting-senior-analyst,Non-FinTech,6,Nonfintech
9282,Bank Of America,small-business-banker-carrollton-dallas-west-bilingual-spanish-preferred,trade,29,Fintech
9283,Bank Of America,infrastructure-risk-analyst,Blockchain,39,Fintech
9284,Bank Of America,advisor-development-program--relationship-manager-cerritos-financial-center--cerritos-ca,Planning,17,Fintech
9285,Bank Of America,advisor-development-program--relationship-manager-cypress-financial-center--cypress-ca,Planning,17,Fintech
9286,Bank Of America,advisor-development-program--relationship-manager-fountain-valley-financial-center--fountain-valley-ca,Planning,17,Fintech
9287,Bank Of America,advisor-development-program--relationship-manager-la-palma-financial-center--la-palma-ca,Planning,17,Fintech
9288,Bank Of America,merrill-edge-financial-solutions-advisor-development-program-clear-lakes-area,trade,33,Fintech
9289,Bank Of America,equities-trading-floor-%e2%80%93-administrative-assistant,Non-FinTech,1,Nonfintech
9290,Bank Of America,relationship-manager-f-t-40hrs-marin-market-greenbrae-california,Blockchain,32,Fintech
9291,Bank Of America,sr-java-developer,Non-FinTech,14,Nonfintech
9292,Bank Of America,service-dashboard-developer,Blockchain,20,Fintech
9293,Bank Of America,solutions-engineer,Blockchain,32,Fintech
9294,Bank Of America,registered-client-associate,trade,17,Fintech
9295,Bank Of America,client-services-representative-ii,Big Data,40,Fintech
9296,Bank Of America,client-associate,trade,20,Fintech
9297,Bank Of America,registered-client-associate-metro-park-nj,trade,16,Fintech
9298,Bank Of America,portfolio-management-officer-i-dfs-charlotte-or-alpharetta,Payments ,15,Fintech
9299,Bank Of America,sr-relationship-manager-middle-market-entertainment-and-media-portfolio-los-angeles-ca,Non-FinTech,14,Nonfintech
9300,Bank Of America,sr-relationship-manager-business-banking-%e2%80%93-san-francisco--bay-area-ca,Non-FinTech,14,Nonfintech
9301,Bank Of America,senior-lending-officer-%e2%80%93-manhattan-beach-ca,Payments ,49,Fintech
9302,Bank Of America,fc-lending-officer-%e2%80%93-manhattan-beach-ca,Payments ,47,Fintech
9303,Bank Of America,senior-lending-officer-%e2%80%93-santa-monica-ca,Payments ,49,Fintech
9304,Bank Of America,fc-lending-officer-%e2%80%93-santa-monica-ca,Payments ,47,Fintech
9305,Bank Of America,fc-lending-officer-irvine-ca,Payments ,47,Fintech
9306,Bank Of America,fc-lending-officer-palm-springs-ca,Payments ,47,Fintech
9307,Bank Of America,fc-lending-officer-palm-desert-ca,Payments ,47,Fintech
9308,Bank Of America,sr-lending-officer-irvine-ca,Payments ,49,Fintech
9309,Bank Of America,fc-lending-officer-riverside-ca,Payments ,47,Fintech
9310,Bank Of America,fc-lending-officer-corona-ca,Payments ,47,Fintech
9311,Bank Of America,relationship-banker-katonah-ny,Payments ,41,Fintech
9312,Bank Of America,fc-lending-officer-temecula-ca,Payments ,47,Fintech
9313,Bank Of America,financial-center-lending-officer-%e2%80%93-chicago-west,Payments ,47,Fintech
9314,Bank Of America,direct-lending-loan-officer,Non-FinTech,11,Nonfintech
9315,Bank Of America,central-pinellas-pinellas-park-relationship-banker-spanish-preferred,Payments ,41,Fintech
9316,Bank Of America,merrill-edge-financial-solutions-advisor-development-program-greater-mercer-county-nj,trade,33,Fintech
9317,Bank Of America,release-deployment-service-managerglobal-transition-services-manager--enterprise-cto-application-production-services,Big Data,19,Fintech
9318,Bank Of America,merrill-edge-financial-solutions-advisor-king-of-prussia-financial-center-king-of-prussia-pa,trade,42,Fintech
9319,Bank Of America,product-manager-testing-specialist,Non-FinTech,8,Nonfintech
9320,Bank Of America,wealth-management-banking-specialist,trade,26,Fintech
9321,Bank Of America,merrill-edge-financial-solutions-advisor-greater-mercer-county-nj,trade,42,Fintech
9322,Bank Of America,merrill-lynch-financial-advisor-development-program-career-event,trade,24,Fintech
9323,Bank Of America,relationship-banker-ocean-market-bridge-avenue-fc,Payments ,41,Fintech
